vc1,vc2,vc3,vc4,vc5,vc6,vc7,vc8,g1upper,g1lower,g2upper,g2lower,g3upper,g3lower,g4upper,g4lower,g5upper,g5lower,g6upper,g6lower,g7upper,g7lower,g8upper,g8lower,i1,i2,iout,vout
924.7889604,640.9176027,921.6027222,1462.612112,941.1640248,1503.171413,930.2902666,650.4516623,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.693454357,-16.27001282,-7.576558462,-378.827923
924.8509928,640.9175981,921.6027157,1462.674141,941.2802676,1503.171402,930.29026,650.5679072,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.677474028,-16.27985557,-7.602381546,-380.1190772
924.9129148,640.9175936,921.6027091,1462.736059,941.3965759,1503.171392,930.2902533,650.6842176,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.662516601,-16.28835765,-7.62584105,-381.2920525
924.9747331,640.917589,921.6027025,1462.797874,941.5129406,1503.171381,930.2902467,650.8005843,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.648478574,-16.29562296,-7.647144383,-382.3572191
925.0364542,640.9175844,921.6026959,1462.859591,941.629353,1503.17137,930.29024,650.9169988,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.635265547,-16.3017463,-7.666480751,-383.3240375
925.0980835,640.9175798,921.6026893,1462.921216,941.7458054,1503.171359,930.2902334,651.0334533,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.622791421,-16.30681418,-7.684022758,-384.2011378
925.1596261,640.9175753,921.6026827,1462.982755,941.8622906,1503.171349,930.2902268,651.1499405,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.610977674,-16.31090554,-7.699927865,-384.9963932
925.2210864,640.9175707,921.6026762,1463.044211,941.9788017,1503.171338,930.2902201,651.2664537,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.599752694,-16.31409241,-7.714339716,-385.7169857
925.2824683,640.9175661,921.6026696,1463.10559,942.0953326,1503.171327,930.2902135,651.3829867,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.589051169,-16.31644052,-7.72738935,-386.3694674
925.3437755,640.9175615,921.602663,1463.166893,942.2118774,1503.171316,930.2902068,651.4995336,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.578813543,-16.31800985,-7.739196308,-386.9598154
925.4050111,640.9175569,921.6026564,1463.228125,942.328431,1503.171306,930.2902002,651.6160892,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.568985502,-16.31885515,-7.749869644,-387.4934821
925.4661777,640.9175524,921.6026498,1463.289287,942.4449881,1503.171295,930.2901935,651.7326484,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.559517522,-16.31902636,-7.75950884,-387.9754419
925.5272778,640.9175478,921.6026432,1463.350384,942.5615442,1503.171284,930.2901869,651.8492066,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.550364443,-16.31856909,-7.76820465,-388.4102324
925.5883135,640.9175432,921.6026367,1463.411416,942.6780949,1503.171273,930.2901802,651.9657594,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.54148509,-16.31752496,-7.776039867,-388.8019933
925.6492866,640.9175386,921.6026301,1463.472385,942.7946363,1503.171263,930.2901736,652.0823028,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.532841919,-16.31593193,-7.783090016,-389.1545007
925.7101987,640.9175341,921.6026235,1463.533293,942.9111644,1503.171252,930.2901669,652.198833,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.524400705,-16.3138247,-7.789423997,-389.4711998
925.7710512,640.9175295,921.6026169,1463.594142,943.0276757,1503.171241,930.2901603,652.3153464,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.516130246,-16.31123491,-7.795104665,-389.7552332
925.831845,640.9175249,921.6026103,1463.654932,943.1441669,1503.17123,930.2901537,652.4318397,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.5080021,-16.30819146,-7.800189357,-390.0094678
925.8925812,640.9175203,921.6026037,1463.715664,943.2606349,1503.17122,930.290147,652.5483097,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.49999034,-16.30472072,-7.804730382,-390.236519
925.9532606,640.9175157,921.6025972,1463.77634,943.3770766,1503.171209,930.2901404,652.6647535,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.49207134,-16.3008468,-7.808775457,-390.4387728
926.0138836,640.9175112,921.6025906,1463.836959,943.4934893,1503.171198,930.2901337,652.7811683,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.484223564,-16.29659168,-7.812368113,-390.6184056
926.0744507,640.9175066,921.602584,1463.897522,943.6098703,1503.171188,930.2901271,652.8975514,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.476427393,-16.29197545,-7.815548062,-390.777403
926.1349623,640.917502,921.6025774,1463.95803,943.7262171,1503.171177,930.2901204,653.0139003,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.468664948,-16.28701648,-7.818351531,-390.9175765
926.1954185,640.9174974,921.6025708,1464.018482,943.8425273,1503.171166,930.2901138,653.1302125,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.460919943,-16.28173151,-7.820811566,-391.0405782
926.2558193,640.9174929,921.6025642,1464.078879,943.9587987,1503.171155,930.2901071,653.246486,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.453177543,-16.27613586,-7.822958318,-391.1479158
926.3161649,640.9174883,921.6025577,1464.139221,944.075029,1503.171145,930.2901005,653.3627184,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.445424237,-16.27024352,-7.824819288,-391.2409643
926.3764549,640.9174837,921.6025511,1464.199507,944.1912162,1503.171134,930.2900939,653.4789077,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.437647724,-16.26406729,-7.826419566,-391.3209782
926.4366893,640.9174791,921.6025445,1464.259738,944.3073583,1503.171123,930.2900872,653.5950519,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.429836805,-16.25761884,-7.827782041,-391.389102
926.4968678,640.9174745,921.6025379,1464.319912,944.4234535,1503.171112,930.2900806,653.7111491,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.421981284,-16.25090888,-7.828927592,-391.4463795
926.5569899,640.91747,921.6025313,1464.380031,944.5394998,1503.171102,930.2900739,653.8271975,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.414071888,-16.24394715,-7.829875267,-391.4937633
926.6170554,640.9174654,921.6025247,1464.440092,944.6554955,1503.171091,930.2900673,653.9431953,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.406100177,-16.23674262,-7.830642443,-391.5321221
926.6770636,640.9174608,921.6025182,1464.500097,944.7714389,1503.17108,930.2900606,654.0591408,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.398058477,-16.22930345,-7.83124497,-391.5622484
926.7370141,640.9174562,921.6025116,1464.560043,944.8873284,1503.171069,930.290054,654.1750323,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.389939811,-16.22163712,-7.831697311,-391.5848655
926.7969063,640.9174517,921.602505,1464.619932,945.0031623,1503.171059,930.2900473,654.2908683,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.381737838,-16.21375049,-7.832012656,-391.6006328
926.8567397,640.9174471,921.6024984,1464.679761,945.1189391,1503.171048,930.2900407,654.4066472,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.373446797,-16.20564984,-7.832203041,-391.610152
926.9165134,640.9174425,921.6024918,1464.739531,945.2346573,1503.171037,930.2900341,654.5223675,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.365061458,-16.1973409,-7.832279444,-391.6139721
926.9762269,640.9174379,921.6024852,1464.799241,945.3503155,1503.171026,930.2900274,654.6380277,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.356577073,-16.18882895,-7.832251879,-391.6125939
927.0358795,640.9174333,921.6024787,1464.858889,945.4659121,1503.171016,930.2900208,654.7536264,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.347989336,-16.18011882,-7.832129484,-391.6064741
927.0954703,640.9174288,921.6024721,1464.918476,945.5814458,1503.171005,930.2900141,654.8691622,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.339294343,-16.17121493,-7.831920592,-391.5960296
927.1549986,640.9174242,921.6024655,1464.978001,945.6969153,1503.170994,930.2900075,654.9846338,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.330488557,-16.16212137,-7.831632808,-391.5816403
927.2144636,640.9174196,921.6024589,1465.037462,945.8123191,1503.170984,930.2900008,655.1000397,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.321568778,-16.15284185,-7.831273068,-391.5636533
927.2738645,640.917415,921.6024523,1465.096859,945.927656,1503.170973,930.2899942,655.2153786,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.31253211,-16.14337981,-7.830847698,-391.5423848
927.3332004,640.9174105,921.6024458,1465.156191,946.0429247,1503.170962,930.2899875,655.3306494,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.303375937,-16.13373841,-7.830362472,-391.5181235
927.3924705,640.9174059,921.6024392,1465.215457,946.1581238,1503.170951,930.2899809,655.4458506,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.294097898,-16.12392055,-7.829822655,-391.4911327
927.4516738,640.9174013,921.6024326,1465.274657,946.2732523,1503.170941,930.2899743,655.5609811,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.284695864,-16.11392891,-7.829233051,-391.4616525
927.5108096,640.9173967,921.602426,1465.333789,946.3883087,1503.17093,930.2899676,655.6760396,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.275167921,-16.10376596,-7.828598042,-391.429902
927.5698768,640.9173921,921.6024194,1465.392852,946.5032919,1503.170919,930.289961,655.7910249,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.265512345,-16.09343397,-7.827921627,-391.3960813
927.6288746,640.9173876,921.6024128,1465.451846,946.6182008,1503.170908,930.2899543,655.9059359,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.255727592,-16.08293504,-7.827207452,-391.3603725
927.6878021,640.917383,921.6024063,1465.51077,946.733034,1503.170898,930.2899477,656.0207712,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.245812279,-16.07227112,-7.826458844,-391.3229421
927.7466582,640.9173784,921.6023997,1465.569622,946.8477905,1503.170887,930.289941,656.1355298,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.235765169,-16.06144401,-7.825678838,-391.2839418
927.8054421,640.9173738,921.6023931,1465.628402,946.9624691,1503.170876,930.2899344,656.2502104,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.225585162,-16.05045536,-7.824870203,-391.2435101
927.8641528,640.9173693,921.6023865,1465.687109,947.0770687,1503.170865,930.2899277,656.3648121,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.21527128,-16.03930674,-7.824035465,-391.2017732
927.9227894,640.9173647,921.6023799,1465.745742,947.191588,1503.170855,930.2899211,656.4793335,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.204822658,-16.02799958,-7.823176927,-391.1588463
927.9813509,640.9173601,921.6023733,1465.804299,947.306026,1503.170844,930.2899144,656.5937735,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.194238533,-16.01653523,-7.822296693,-391.1148346
928.0398362,640.9173555,921.6023668,1465.862781,947.4203816,1503.170833,930.2899078,656.7081312,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.183518236,-16.00491491,-7.821396679,-391.0698339
928.0982445,640.9173509,921.6023602,1465.921185,947.5346536,1503.170822,930.2899012,656.8224052,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.172661183,-15.99313982,-7.820478635,-391.0239317
928.1565748,640.9173464,921.6023536,1465.979512,947.6488409,1503.170812,930.2898945,656.9365947,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.161666871,-15.98121103,-7.819544156,-390.9772077
928.214826,640.9173418,921.602347,1466.037759,947.7629425,1503.170801,930.2898879,657.0506983,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.150534866,-15.96912956,-7.818594698,-390.9297348
928.2729972,640.9173372,921.6023404,1466.095926,947.8769572,1503.17079,930.2898812,657.1647152,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.1392648,-15.95689639,-7.81763159,-390.8815794
928.3310875,640.9173326,921.6023338,1466.154013,947.9908841,1503.17078,930.2898746,657.2786441,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.127856366,-15.94451241,-7.816656042,-390.8328021
928.3890957,640.9173281,921.6023273,1466.212017,948.1047219,1503.170769,930.2898679,657.392484,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.116309309,-15.93197847,-7.815669161,-390.783458
928.447021,640.9173235,921.6023207,1466.269939,948.2184697,1503.170758,930.2898613,657.5062338,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.104623428,-15.91929538,-7.814671954,-390.7335976
928.5048623,640.9173189,921.6023141,1466.327776,948.3321263,1503.170747,930.2898546,657.6198926,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.092798565,-15.9064639,-7.81366534,-390.683267
928.5626186,640.9173143,921.6023075,1466.385529,948.4456908,1503.170737,930.289848,657.7334591,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.080834604,-15.89348476,-7.81265016,-390.6325079
928.620289,640.9173097,921.6023009,1466.443195,948.559162,1503.170726,930.2898414,657.8469324,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.068731469,-15.88035865,-7.811627178,-390.5813588
928.6778725,640.9173052,921.6022943,1466.500775,948.672539,1503.170715,930.2898347,657.9603115,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.056489118,-15.86708621,-7.810597093,-390.5298546
928.735368,640.9173006,921.6022878,1466.558266,948.7858206,1503.170704,930.2898281,658.0735952,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-8.04410754,-15.85366808,-7.809560542,-390.478027
928.7496739,640.9172814,921.6022666,1466.618483,948.8961252,1503.170694,930.3718561,658.1839051,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-8.628096531,-15.24245596,-6.614359432,-330.7179715
928.7640317,640.9172768,921.60226,1466.681343,949.0036557,1503.170683,930.4510766,658.2914377,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-9.177296681,-14.66581485,-5.488518172,-274.4259085
928.7640251,640.9172722,921.6022534,1466.749358,949.1058308,1503.170672,930.5532518,658.3936148,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-9.869899907,-13.94510064,-4.075200731,-203.7600365
928.7640184,640.9172677,921.6022468,1466.822098,949.2030787,1503.170661,930.6504999,658.4908649,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-10.5003516,-13.2862304,-2.785878805,-139.2939402
928.7640118,640.9172631,921.6022402,1466.89914,949.295822,1503.170651,930.7432432,658.5836102,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-11.07409619,-12.68376878,-1.609672589,-80.48362937
928.7640052,640.9172585,921.6022336,1466.980094,949.3844456,1503.17064,930.831867,658.6722359,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-11.59610042,-12.13275735,-0.536656926,-26.83284626
928.7639985,640.9172539,921.6022271,1467.064609,949.4693011,1503.170629,930.9167226,658.7570935,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-12.07089524,-11.62867279,0.442222452,22.11112269
928.7639919,640.9172493,921.6022205,1467.152361,949.5507088,1503.170618,930.9981305,658.8385033,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-12.50261408,-11.16738873,1.33522535,66.76126759
928.7639853,640.9172448,921.6022139,1467.243056,949.6289611,1503.170608,931.0763829,658.9167576,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-12.89502769,-10.74514088,2.149886812,107.4943407
928.7639786,640.9172402,921.6022073,1467.336426,949.7043244,1503.170597,931.1517464,658.992123,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-13.25157599,-10.35849527,2.893080717,144.6540359
928.763972,640.9172356,921.6022007,1467.432226,949.777042,1503.170586,931.224464,659.0648426,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-13.57539708,-10.00431928,3.571077796,178.5538899
928.7639654,640.917231,921.6021941,1467.530233,949.8473354,1503.170576,931.2947577,659.1351382,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-13.86935375,-9.679755196,4.189598554,209.4799278
928.7639587,640.9172265,921.6021876,1467.630242,949.9154071,1503.170565,931.3628294,659.2032119,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-14.13605761,-9.382196069,4.753861546,237.6930774
928.7639521,640.9172219,921.602181,1467.732067,949.9814412,1503.170554,931.4288637,659.2692481,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-14.37789116,-9.109263736,5.268627426,263.4313713
