vc1,vc2,vc3,vc4,vc5,vc6,vc7,vc8,g1upper,g1lower,g2upper,g2lower,g3upper,g3lower,g4upper,g4lower,g5upper,g5lower,g6upper,g6lower,g7upper,g7lower,g8upper,g8lower,i1,i2,iout,vout
999.6347481,999.9916171,999.9997223,999.6347464,999.6347481,999.9915589,999.9997223,999.6347464,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.299008102,1.299008085,-1.67E-08,-8.31E-07
999.6254694,999.99161,999.9997152,999.6254676,999.6254694,999.9915518,999.9997152,999.6254677,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.29703284,1.297032824,-1.67E-08,-8.33E-07
999.6162049,999.9916029,999.999708,999.6162031,999.6162049,999.9915446,999.999708,999.6162031,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.295042711,1.295042694,-1.68E-08,-8.35E-07
999.6069546,999.9915957,999.9997009,999.6069528,999.6069546,999.9915375,999.9997009,999.6069528,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.293037755,1.293037738,-1.68E-08,-8.37E-07
999.5977187,999.9915886,999.9996938,999.5977169,999.5977187,999.9915304,999.9996938,999.5977169,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.291018013,1.291017996,-1.69E-08,-8.39E-07
999.5884973,999.9915814,999.9996866,999.5884955,999.5884973,999.9915232,999.9996866,999.5884955,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.288983525,1.288983509,-1.69E-08,-8.40E-07
999.5792904,999.9915743,999.9996795,999.5792886,999.5792904,999.9915161,999.9996795,999.5792886,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.286934335,1.286934318,-1.69E-08,-8.42E-07
999.5700982,999.9915671,999.9996723,999.5700965,999.5700983,999.9915089,999.9996723,999.5700965,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.284870482,1.284870465,-1.69E-08,-8.43E-07
999.5609209,999.99156,999.9996652,999.5609191,999.5609209,999.9915018,999.9996652,999.5609191,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.282792007,1.282791991,-1.70E-08,-8.44E-07
999.5517584,999.9915529,999.999658,999.5517566,999.5517584,999.9914946,999.999658,999.5517566,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.280698954,1.280698937,-1.70E-08,-8.45E-07
999.542611,999.9915457,999.9996509,999.5426092,999.542611,999.9914875,999.9996509,999.5426092,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.278591364,1.278591347,-1.70E-08,-8.46E-07
999.5334786,999.9915386,999.9996438,999.5334768,999.5334786,999.9914804,999.9996438,999.5334768,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.276469277,1.27646926,-1.70E-08,-8.47E-07
999.5243615,999.9915314,999.9996366,999.5243597,999.5243615,999.9914732,999.9996366,999.5243597,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.274332738,1.274332721,-1.70E-08,-8.48E-07
999.5152596,999.9915243,999.9996295,999.5152578,999.5152596,999.9914661,999.9996295,999.5152578,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.272181787,1.27218177,-1.71E-08,-8.48E-07
999.5061732,999.9915171,999.9996223,999.5061714,999.5061732,999.9914589,999.9996223,999.5061714,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.270016468,1.270016451,-1.71E-08,-8.49E-07
999.4971023,999.99151,999.9996152,999.4971005,999.4971023,999.9914518,999.9996152,999.4971005,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.267836822,1.267836805,-1.71E-08,-8.49E-07
999.488047,999.9915029,999.999608,999.4880452,999.488047,999.9914446,999.999608,999.4880452,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.265642892,1.265642875,-1.71E-08,-8.50E-07
